Date,Time,Generation(MW),Demand(MW),Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,Temperature(2M),Humidity(2M),Wind Speed(10M),Remarks,,,,,,
23-10-2024,00:00:00,12015,12015,0,4995,1644,3114,216,0,20,26.08,19.43,100.91,,,,,,,
23-10-2024,01:00:00,12540,13100,535,5111,1973,3193,216,0,16,25.84,19.34,100.87,,,,,,,
23-10-2024,02:00:00,12469,12750,268,5162,1863,3182,216,0,13,25.63,19.25,100.83,,,,,,,
23-10-2024,03:00:00,11991,12250,247,5206,1360,3185,216,0,0,25.46,19.18,100.82,,,,,,,
23-10-2024,04:00:00,11677,11900,213,5195,1054,3180,215,0,0,25.32,19.11,100.83,,,,,,,
23-10-2024,05:00:00,11541,11700,152,5201,931,3176,214,0,0,25.24,19.06,100.88,,,,,,,
23-10-2024,06:00:00,11354,11500,139,5075,929,3121,214,0,0,25.42,19.31,100.95,,,,,,,
23-10-2024,07:00:00,11380,11500,115,4970,929,3182,213,72,0,26.49,20.06,101.03,,,,,,,
23-10-2024,08:00:00,11162,11220,55,4647,1052,3057,213,183,0,27.71,20.67,101.1,,,,,,,
23-10-2024,09:00:00,11617,11685,65,4836,1237,3028,214,300,0,28.64,20.84,101.13,,,,,,,
23-10-2024,10:00:00,11881,11970,85,4940,1279,3028,215,414,0,29.15,20.71,101.07,,,,,,,
23-10-2024,11:00:00,12097,12320,213,5195,1326,2990,215,366,0,29.54,20.87,100.98,,,,,,,
23-10-2024,12:00:00,12328,12550,212,5230,1448,3046,216,383,0,29.76,20.99,100.88,Day Peak,,,,,,
23-10-2024,13:00:00,12563,12730,159,5288,1585,3076,216,384,0,29.72,20.91,100.81,,,,,,,
23-10-2024,14:00:00,12049,12120,68,5051,1599,2937,216,237,0,29.29,20.87,100.76,,,,,,,
23-10-2024,15:00:00,11883,11883,0,5055,1536,2922,216,139,0,28.55,21.02,100.76,,,,,,,
23-10-2024,16:00:00,11425,11425,0,4800,1482,2872,216,37,0,27.81,21.13,100.78,,,,,,,
23-10-2024,17:00:00,11692,11692,0,4998,1632,2834,216,5,1,26.87,20.93,100.8,,,,,,,
23-10-2024,18:00:00,13391,13430,37,5146,2841,3160,215,0,11,26.23,20.52,100.84,Evening Peak,,,,,,
23-10-2024,19:00:00,13092,13125,32,4813,3120,2930,215,0,9,25.86,20.08,100.9,,,,,,,
23-10-2024,20:00:00,12840,12840,0,4857,2854,2881,215,0,13,25.45,19.57,100.93,,,,,,,
23-10-2024,21:00:00,12488,12488,0,4953,2403,2894,215,0,7,25.03,19.1,100.95,,,,,,,
23-10-2024,22:00:00,12317,12317,0,4940,2239,2903,215,0,2,24.67,18.71,100.96,,,,,,,
23-10-2024,23:00:00,12039,12039,0,5093,1789,2905,215,0,5,24.44,18.48,100.94,,,,,,,
24-10-2024,00:00:00,10203,10203,0,5002,465,2502,215,0,23,24.39,18.41,100.92,,,,,,,
24-10-2024,01:00:00,11358,11470,107,5085,893,3135,216,0,20,24.35,18.35,100.88,,,,,,,
24-10-2024,02:00:00,11052,11150,94,5162,565,3066,216,0,26,24.27,18.25,100.84,,,,,,,
24-10-2024,03:00:00,10584,10670,82,5323,449,2550,216,0,32,24.12,18.07,100.79,,,,,,,
24-10-2024,04:00:00,10247,10330,79,5216,449,2312,215,0,37,23.96,17.8,100.76,,,,,,,
24-10-2024,05:00:00,9882,9960,74,4976,396,2252,215,0,25,23.76,17.61,100.78,,,,,,,
24-10-2024,06:00:00,9874,9874,0,5000,383,2247,214,1,18,23.72,17.58,100.85,,,,,,,
24-10-2024,07:00:00,10119,10170,49,5188,401,2236,213,39,38,24.21,17.94,100.96,,,,,,,
24-10-2024,08:00:00,10200,10200,0,5087,448,2299,213,116,29,25.07,18.58,101.02,,,,,,,
24-10-2024,09:00:00,10205,10205,0,4954,503,2364,213,116,49,26.43,19.07,100.98,,,,,,,
24-10-2024,10:00:00,10358,10358,0,4987,521,2386,214,193,44,27.73,19.55,100.94,,,,,,,
24-10-2024,11:00:00,10637,10637,0,4994,592,2472,214,309,46,28.65,19.86,100.9,,,,,,,
24-10-2024,12:00:00,10943,10943,0,5019,753,2652,215,259,34,29.09,20.05,100.84,Day Peak,,,,,,
24-10-2024,13:00:00,11114,11114,0,5102,760,2807,215,199,15,29.09,20.21,100.76,,,,,,,
24-10-2024,14:00:00,10464,10464,0,4829,703,2616,216,78,9,28.78,20.45,100.68,,,,,,,
24-10-2024,15:00:00,9709,9709,0,4395,566,2466,216,68,0,28.21,20.56,100.64,,,,,,,
24-10-2024,16:00:00,9384,9384,0,4406,366,2363,216,23,10,27.43,20.41,100.67,,,,,,,
24-10-2024,17:00:00,9937,9937,0,4801,516,2386,216,5,18,26.45,20,100.74,,,,,,,
24-10-2024,18:00:00,11243,11243,0,5085,1195,2725,216,0,23,25.92,19.55,100.81,Evening Peak,,,,,,
24-10-2024,19:00:00,10996,10996,0,5080,893,2786,215,0,20,25.6,19.25,100.9,,,,,,,
24-10-2024,20:00:00,11009,11009,0,5034,886,2839,214,0,39,25.3,19.01,100.96,,,,,,,
24-10-2024,21:00:00,10782,10782,0,5044,651,2847,214,0,35,25.09,18.84,100.97,,,,,,,
24-10-2024,22:00:00,10658,10658,0,4958,619,2840,214,0,34,24.93,18.74,100.95,,,,,,,
24-10-2024,23:00:00,10348,10348,0,4860,565,2672,215,0,35,24.75,18.59,100.92,,,,,,,
25-10-2024,00:00:00,11098,11098,0,5369,887,2607,213,0,19,24.57,18.39,100.86,,,,,,,
25-10-2024,01:00:00,9732,9732,0,4947,331,2411,216,0,28,24.41,18.16,100.8,,,,,,,
25-10-2024,02:00:00,9568,9568,0,5006,289,2217,216,0,31,24.23,17.98,100.75,,,,,,,
25-10-2024,03:00:00,9109,9109,0,4886,242,1917,216,0,44,24.08,17.84,100.72,,,,,,,
25-10-2024,04:00:00,8799,8799,0,4806,189,1846,216,0,26,23.93,17.75,100.74,,,,,,,
25-10-2024,05:00:00,8785,8785,0,4878,185,1768,216,0,28,23.82,17.68,100.79,,,,,,,
25-10-2024,06:00:00,8574,8574,0,4831,185,1748,176,0,29,23.9,17.75,100.87,,,,,,,
25-10-2024,07:00:00,8724,8724,0,5036,194,1645,176,45,26,24.75,18.44,100.95,,,,,,,
25-10-2024,08:00:00,8839,8839,0,5102,252,1645,97,115,28,26.18,19.48,101.03,,,,,,,
25-10-2024,09:00:00,8892,8892,0,4864,265,1756,82,287,32,27.62,19.91,101.07,,,,,,,
25-10-2024,10:00:00,8883,8883,0,4828,269,1748,60,330,43,28.48,20.52,101.02,,,,,,,
25-10-2024,11:00:00,9208,9208,0,4967,274,1908,60,266,23,29.14,21.06,100.92,,,,,,,
25-10-2024,12:00:00,9989,9989,0,4999,416,2088,216,255,24,29.74,21.45,100.81,Day Peak,,,,,,
25-10-2024,13:00:00,10686,10686,0,5161,687,2280,216,312,32,30,21.67,100.71,,,,,,,
25-10-2024,14:00:00,9886,9886,0,4775,422,2246,216,191,40,29.92,21.87,100.63,,,,,,,
25-10-2024,15:00:00,9714,9714,0,4746,415,2175,216,141,26,29.67,22.09,100.6,,,,,,,
25-10-2024,16:00:00,9453,9453,0,4964,321,2071,216,57,26,29.05,22.34,100.61,,,,,,,
25-10-2024,17:00:00,9342,9342,0,4938,311,2046,216,6,27,27.82,21.87,100.67,,,,,,,
25-10-2024,18:00:00,11082,11082,0,5208,1314,2318,216,0,27,27.01,21.08,100.76,,,,,,,
25-10-2024,19:00:00,11265,11265,0,4879,1621,2509,215,0,38,26.67,20.72,100.86,,,,,,,
25-10-2024,20:00:00,11134,11134,0,5175,1170,2532,215,0,40,26.36,20.41,100.95,,,,,,,
25-10-2024,21:00:00,11329,11329,0,5220,1170,2703,213,0,21,26.05,20.16,100.99,Evening Peak,,,,,,
25-10-2024,22:00:00,11292,11292,0,5204,1148,2713,213,0,10,25.79,19.97,100.99,,,,,,,
25-10-2024,23:00:00,11075,11075,0,5230,896,2716,213,0,15,25.55,19.79,100.96,,,,,,,
26-10-2024,00:00:00,12122,12180,55,5259,2054,2599,213,0,0,25.37,19.65,100.92,,,,,,,
26-10-2024,01:00:00,10636,10636,0,5338,670,2478,213,0,30,25.24,19.54,100.87,,,,,,,
26-10-2024,02:00:00,10231,10231,0,5310,472,2396,213,0,27,25.17,19.41,100.83,,,,,,,
26-10-2024,03:00:00,10010,10010,0,5331,373,2273,214,0,19,25.08,19.26,100.82,,,,,,,
26-10-2024,04:00:00,9632,9632,0,5150,346,2082,214,0,28,24.87,19.06,100.83,,,,,,,
26-10-2024,05:00:00,9431,9431,0,5224,273,1889,215,0,28,24.71,18.91,100.88,,,,,,,
26-10-2024,06:00:00,9122,9122,0,4877,274,1942,215,0,25,24.81,18.97,100.94,,,,,,,
26-10-2024,07:00:00,9666,9666,0,5200,313,2085,215,44,20,25.86,19.82,101.01,,,,,,,
26-10-2024,08:00:00,9790,9790,0,5220,334,2082,215,149,8,27.44,20.71,101.06,,,,,,,
26-10-2024,09:00:00,9946,9946,0,5000,397,2207,215,165,3,28.77,20.86,101.09,,,,,,,
26-10-2024,10:00:00,10146,10146,0,4892,489,2259,214,295,0,29.58,20.83,101.07,,,,,,,
26-10-2024,11:00:00,10668,10668,0,5129,571,2393,214,364,0,30.08,20.64,100.98,,,,,,,
26-10-2024,12:00:00,11199,11199,0,5138,1003,2491,212,355,3,30.33,20.43,100.88,Day Peak,,,,,,
26-10-2024,13:00:00,11719,11719,0,5093,1429,2595,212,354,36,30.34,20.29,100.78,,,,,,,
26-10-2024,14:00:00,11623,11623,0,5075,1495,2473,214,363,0,30.14,20.15,100.72,,,,,,,
26-10-2024,15:00:00,11638,11638,0,5175,1505,2526,214,211,1,29.68,20.56,100.69,,,,,,,
26-10-2024,16:00:00,11348,11348,0,4978,1470,2558,215,131,0,29.09,19.98,100.69,,,,,,,
26-10-2024,17:00:00,11424,11424,0,5049,1580,2545,215,51,0,27.89,20.35,100.72,,,,,,,
26-10-2024,18:00:00,12726,13250,500,5283,2562,2665,215,0,1,27.02,19.8,100.78,,,,,,,
26-10-2024,19:00:00,13219,13400,173,5205,3097,2701,215,0,0,26.5,19.35,100.84,,,,,,,
26-10-2024,20:00:00,13162,13330,160,5193,3040,2717,215,0,0,26.04,19.01,100.89,,,,,,,
26-10-2024,21:00:00,12928,13050,117,5245,2748,2715,215,0,0,25.64,18.72,100.91,,,,,,,
26-10-2024,22:00:00,12737,12850,108,5142,2670,2716,214,0,0,25.32,18.44,100.91,,,,,,,
26-10-2024,23:00:00,12457,12550,89,5210,2316,2716,213,0,0,25.11,18.23,100.88,,,,,,,
27-10-2024,00:00:00,12486,12800,300,5421,2287,2595,174,0,0,24.98,18.13,100.86,,,,,,,
27-10-2024,01:00:00,11755,11790,33,5246,1737,2599,173,0,0,24.83,18.07,100.82,,,,,,,
27-10-2024,02:00:00,11251,11300,47,5176,1299,2604,173,0,0,24.58,17.97,100.79,,,,,,,
27-10-2024,03:00:00,10934,10970,34,5237,924,2603,174,0,0,24.34,17.87,100.77,,,,,,,
27-10-2024,04:00:00,10698,10698,0,5173,760,2601,175,0,0,24.09,17.74,100.78,,,,,,,
27-10-2024,05:00:00,10523,10523,0,5171,683,2600,176,0,0,23.96,17.64,100.83,,,,,,,
27-10-2024,06:00:00,10402,10402,0,5036,696,2608,176,0,0,24.09,17.71,100.9,,,,,,,
27-10-2024,07:00:00,10595,10595,0,5151,712,2601,176,71,0,25.3,18.7,100.97,,,,,,,
27-10-2024,08:00:00,10836,10910,71,5059,820,2582,176,224,0,27.49,18.43,101.02,,,,,,,
27-10-2024,09:00:00,10904,10990,82,4851,946,2515,176,443,0,28.97,18.4,101.02,,,,,,,
27-10-2024,10:00:00,11149,11250,96,4976,960,2513,176,542,0,29.93,18.5,100.98,,,,,,,
27-10-2024,11:00:00,11326,11850,500,4909,1128,2553,173,577,0,30.58,18.54,100.88,,,,,,,
27-10-2024,12:00:00,11771,12250,457,5185,1247,2553,174,620,0,30.95,18.48,100.78,Day Peak,,,,,,
27-10-2024,13:00:00,11831,12400,543,5232,1318,2597,174,518,0,31.09,18.3,100.69,,,,,,,
27-10-2024,14:00:00,11844,12500,626,5255,1352,2599,175,469,0,30.96,18.13,100.61,,,,,,,
27-10-2024,15:00:00,11712,12550,800,5293,1312,2599,175,328,7,30.57,17.99,100.57,,,,,,,
27-10-2024,16:00:00,11735,12450,683,5341,1461,2600,175,151,5,30.28,18.37,100.58,,,,,,,
27-10-2024,17:00:00,11726,12300,548,5372,1549,2554,175,18,3,29.31,18.22,100.61,,,,,,,
27-10-2024,18:00:00,12987,13800,776,5399,2536,2655,216,0,1,28.74,17.73,100.66,,,,,,,
27-10-2024,19:00:00,13492,13850,342,5498,2945,2668,216,0,0,28.41,17.31,100.73,,,,,,,
27-10-2024,20:00:00,13538,13720,174,5272,3221,2674,216,0,0,27.94,17.14,100.78,,,,,,,
27-10-2024,21:00:00,13325,13550,215,5331,2906,2709,216,0,0,27.46,17.05,100.8,,,,,,,
27-10-2024,22:00:00,13020,13250,253,5394,2697,2711,215,0,0,26.88,17,100.79,,,,,,,
27-10-2024,23:00:00,12837,13020,175,5408,2507,2710,215,0,0,26.25,16.98,100.76,,,,,,,
28-10-2024,00:00:00,12516,12750,223,5491,2250,2600,174,0,0,25.63,17.01,100.73,,,,,,,
28-10-2024,01:00:00,12092,12400,294,5297,2017,2598,173,0,0,24.93,17.11,100.68,,,,,,,
28-10-2024,02:00:00,11688,11900,202,5235,1687,2597,173,0,0,24.21,17.18,100.65,,,,,,,
28-10-2024,03:00:00,11311,11450,133,5233,1307,2598,176,0,0,23.77,17.18,100.64,,,,,,,
28-10-2024,04:00:00,11068,11220,145,5178,1112,2598,175,0,2,23.5,17.13,100.65,,,,,,,
28-10-2024,05:00:00,10788,10950,155,5183,834,2593,175,0,0,23.29,17.08,100.71,,,,,,,
28-10-2024,06:00:00,10552,10700,141,5042,757,2578,176,0,3,23.45,17.28,100.79,,,,,,,
28-10-2024,07:00:00,10760,10950,181,5268,691,2556,176,79,4,25.06,18.17,100.85,,,,,,,
28-10-2024,08:00:00,10746,10900,147,5126,718,2493,176,254,1,26.88,18.65,100.91,,,,,,,
28-10-2024,09:00:00,11017,11180,156,5233,737,2452,176,436,1,28.79,18.74,100.93,,,,,,,
28-10-2024,10:00:00,11377,11525,141,5268,905,2473,176,562,10,29.52,19.19,100.88,,,,,,,
28-10-2024,11:00:00,11652,11900,237,5272,1063,2535,176,630,11,30,19.55,100.78,,,,,,,
28-10-2024,12:00:00,11920,12300,363,5303,1265,2563,176,613,4,30.25,19.87,100.68,Day Peak,,,,,,
28-10-2024,13:00:00,12034,12650,588,5261,1425,2598,174,575,3,30.28,19.91,100.59,,,,,,,
28-10-2024,14:00:00,11999,12700,669,5292,1465,2598,174,469,5,30.03,19.75,100.53,,,,,,,
28-10-2024,15:00:00,11932,12650,686,5310,1522,2568,174,361,4,29.58,19.76,100.51,,,,,,,
28-10-2024,16:00:00,11633,12550,876,5170,1606,2518,175,160,6,29.01,19.72,100.52,,,,,,,
28-10-2024,17:00:00,11675,12500,788,5115,1907,2456,175,20,3,27.74,20,100.56,,,,,,,
28-10-2024,18:00:00,12940,13950,965,5320,2819,2601,176,0,5,26.95,19.67,100.63,,,,,,,
28-10-2024,19:00:00,13265,13970,673,5377,3057,2658,176,0,2,26.52,19.24,100.71,,,,,,,
28-10-2024,20:00:00,13396,13950,529,5403,3151,2667,176,0,2,26.07,18.74,100.76,,,,,,,
28-10-2024,21:00:00,13210,13750,516,5317,3036,2692,176,0,0,25.7,18.36,100.8,,,,,,,
28-10-2024,22:00:00,13129,13530,383,5309,2929,2717,176,0,0,25.33,18.05,100.79,,,,,,,
28-10-2024,23:00:00,12934,13150,206,5353,2692,2714,175,0,0,24.91,17.81,100.78,,,,,,,
29-10-2024,00:00:00,12125,13300,1122,5359,2124,2457,173,0,0,24.44,17.64,100.77,,,,,,,
29-10-2024,01:00:00,12202,12380,170,5503,1939,2594,173,0,0,23.97,17.51,100.75,,,,,,,
29-10-2024,02:00:00,11908,12060,145,5270,1868,2600,173,0,0,23.53,17.36,100.73,,,,,,,
29-10-2024,03:00:00,11387,11510,117,5237,1378,2607,172,0,0,23.2,17.21,100.72,,,,,,,
29-10-2024,04:00:00,11019,11125,101,5209,1041,2601,174,0,0,23,17.07,100.74,,,,,,,
29-10-2024,05:00:00,10770,10770,0,5249,765,2591,175,0,0,22.95,16.95,100.81,,,,,,,
29-10-2024,06:00:00,10626,10626,0,5263,601,2602,175,0,0,23.2,17.05,100.89,,,,,,,
29-10-2024,07:00:00,10770,10860,86,5344,604,2598,176,65,0,24.63,17.92,100.97,,,,,,,
29-10-2024,08:00:00,10821,10920,95,5104,752,2599,176,206,0,26.76,18.1,101.03,,,,,,,
29-10-2024,09:00:00,11143,11190,45,5131,910,2576,176,376,0,28.83,17.99,101.06,,,,,,,
29-10-2024,10:00:00,11306,11350,42,5116,993,2553,176,487,1,29.7,18.5,101.03,,,,,,,
29-10-2024,11:00:00,11658,12000,327,5244,1193,2554,176,501,2,30.35,18.98,100.92,,,,,,,
29-10-2024,12:00:00,11859,12400,517,5355,1318,2553,176,460,4,30.84,19.18,100.79,Day Peak,,,,,,
29-10-2024,13:00:00,12079,12600,498,5397,1412,2589,176,512,7,31.17,19.22,100.67,,,,,,,
29-10-2024,14:00:00,12044,12630,560,5365,1466,2594,174,437,6,31.28,19.1,100.59,,,,,,,
29-10-2024,15:00:00,11833,12670,799,5340,1423,2582,174,308,10,31.04,18.99,100.55,,,,,,,
29-10-2024,16:00:00,11579,12415,798,5339,1532,2408,174,129,7,30.5,19.3,100.55,,,,,,,
29-10-2024,17:00:00,11520,12350,793,4979,1950,2413,174,17,8,29.4,19.21,100.6,,,,,,,
29-10-2024,18:00:00,12695,13700,960,5266,2739,2655,174,0,5,29.11,18.04,100.68,,,,,,,
29-10-2024,19:00:00,13038,13900,823,5273,3029,2695,175,0,5,28.79,17.87,100.77,,,,,,,
29-10-2024,20:00:00,13112,13900,753,5309,3054,2709,175,0,2,28.41,17.69,100.84,,,,,,,
29-10-2024,21:00:00,12990,13770,745,5287,2805,2713,176,0,0,28.01,17.5,100.87,,,,,,,
29-10-2024,22:00:00,12846,13620,739,5341,2607,2711,176,0,0,27.59,17.33,100.87,,,,,,,
29-10-2024,23:00:00,12527,13500,929,5294,2339,2711,174,0,0,27.02,17.23,100.84,,,,,,,
30-10-2024,00:00:00,11868,13400,1463,5319,1744,2589,175,0,0,26.27,17.21,100.81,,,,,,,
30-10-2024,01:00:00,11697,12900,1149,5324,1733,2458,173,0,0,25.78,17.09,100.77,,,,,,,
30-10-2024,02:00:00,11450,12350,860,5166,1648,2454,172,0,0,25.21,17.03,100.75,,,,,,,
30-10-2024,03:00:00,11417,12100,652,5192,1587,2453,172,0,0,24.58,16.99,100.76,,,,,,,
30-10-2024,04:00:00,11270,11650,363,5151,1478,2460,173,0,0,24.05,16.97,100.8,,,,,,,
30-10-2024,05:00:00,11110,11400,277,5226,1247,2453,173,0,0,23.65,16.96,100.89,,,,,,,
30-10-2024,06:00:00,10925,11200,263,5028,1267,2453,175,0,0,23.56,17.18,100.98,,,,,,,
30-10-2024,07:00:00,10998,11250,241,5037,1273,2451,176,63,0,25.04,18.2,101.07,,,,,,,
30-10-2024,08:00:00,11038,11300,250,4915,1275,2459,176,222,0,26.83,18.67,101.13,,,,,,,
30-10-2024,09:00:00,11109,11350,230,4888,1289,2407,176,370,0,28.59,18.93,101.16,,,,,,,
30-10-2024,10:00:00,11411,11750,324,5090,1222,2460,176,478,1,29.7,19.05,101.12,,,,,,,
30-10-2024,11:00:00,11636,12100,443,5130,1227,2545,176,569,1,30.4,19.15,101.03,,,,,,,
30-10-2024,12:00:00,11700,12400,669,5284,1213,2546,175,480,1,30.76,19.11,100.93,Day Peak,,,,,,
30-10-2024,13:00:00,11746,12600,816,5215,1337,2527,174,504,1,30.91,19.08,100.83,,,,,,,
30-10-2024,14:00:00,11768,12630,823,5258,1426,2533,174,375,0,30.86,19.04,100.76,,,,,,,
30-10-2024,15:00:00,11634,12670,989,5211,1386,2530,174,309,3,30.61,18.99,100.74,,,,,,,
30-10-2024,16:00:00,11436,12415,935,5216,1431,2485,174,123,1,30.23,19.3,100.76,,,,,,,
30-10-2024,17:00:00,11631,12350,687,5306,1656,2487,174,14,1,29.38,19.68,100.8,,,,,,,
30-10-2024,18:00:00,12376,13600,1169,5229,2332,2618,174,0,2,28.89,19.19,100.87,,,,,,,
30-10-2024,19:00:00,12834,13900,1018,5292,2686,2673,176,0,2,28.47,19,100.94,,,,,,,
30-10-2024,20:00:00,12933,13900,923,5302,2871,2701,176,0,1,27.85,19.07,101.01,Evening Peak,,,,,,
30-10-2024,21:00:00,12754,13770,970,5197,2690,2702,176,0,0,27.24,19.01,101.05,,,,,,,
30-10-2024,22:00:00,12673,13716,996,5303,2476,2703,176,0,0,26.74,18.94,101.07,,,,,,,
30-10-2024,23:00:00,12169,13550,1319,5270,2009,2702,176,0,0,26.31,18.95,101.06,,,,,,,
31-10-2024,00:00:00,11750,13400,1576,5215,2064,2567,176,0,0,25.97,18.94,101.03,,,,,,,
31-10-2024,01:00:00,11341,13000,1584,5281,1427,2596,174,0,0,25.71,18.91,100.99,,,,,,,
31-10-2024,02:00:00,11134,12450,1257,5292,1352,2597,174,0,0,25.52,18.86,100.95,,,,,,,
31-10-2024,03:00:00,10923,12200,1220,5305,1303,2596,174,0,0,25.28,18.81,100.94,,,,,,,
31-10-2024,04:00:00,10821,11750,887,5251,1261,2595,173,0,0,25.03,18.76,100.96,,,,,,,
31-10-2024,05:00:00,10647,11500,815,5261,1084,2593,173,0,0,24.86,18.69,101.01,,,,,,,
31-10-2024,06:00:00,10591,11300,677,5212,1084,2598,175,0,0,24.94,18.88,101.09,,,,,,,
31-10-2024,07:00:00,10626,11350,691,5247,1030,2597,176,57,0,26.42,19.77,101.15,,,,,,,
31-10-2024,08:00:00,10713,11400,656,5138,1087,2598,176,190,0,27.9,19.65,101.21,,,,,,,
31-10-2024,09:00:00,10955,11500,520,5259,1161,2503,176,331,0,28.86,19.64,101.23,,,,,,,
31-10-2024,10:00:00,11229,11900,641,5247,1334,2499,176,447,1,29.61,19.81,101.2,,,,,,,
31-10-2024,11:00:00,11385,12200,778,5177,1541,2498,216,435,1,30.18,19.94,101.09,,,,,,,
31-10-2024,12:00:00,11812,12500,657,5245,1757,2544,215,523,4,30.55,19.98,100.97,Day Peak,,,,,,
31-10-2024,13:00:00,11842,12600,724,5250,1783,2568,214,494,2,30.71,19.96,100.85,,,,,,,
31-10-2024,14:00:00,11739,12730,946,5259,1820,2564,213,352,2,30.65,19.9,100.77,,,,,,,
31-10-2024,15:00:00,11587,12720,1082,5249,1730,2587,213,272,11,30.24,20.16,100.73,,,,,,,
31-10-2024,16:00:00,11362,12450,1039,5236,1729,2540,213,112,8,29.73,20.16,100.73,,,,,,,
31-10-2024,17:00:00,11359,12400,994,5161,1906,2535,213,13,3,28.66,20.68,100.76,,,,,,,
31-10-2024,18:00:00,11948,13500,1482,5239,2418,2644,214,0,2,28.21,20.22,100.82,,,,,,,
31-10-2024,19:00:00,12167,13800,1560,5141,2761,2656,214,0,1,28.03,19.73,100.89,,,,,,,
31-10-2024,20:00:00,12337,13900,1493,1565,2780,2691,215,0,0,27.81,19.43,100.94,,,,,,,
31-10-2024,21:00:00,12638,14000,1301,5295,2716,2689,216,0,0,27.5,19.22,100.97,Evening Peak,,,,,,
31-10-2024,22:00:00,12556,13800,1188,5334,2596,2691,216,0,0,27.09,19.06,100.97,,,,,,,
31-10-2024,23:00:00,12178,13600,1358,5314,2278,2689,176,0,0,26.63,18.98,100.95,,,,,,,
01-11-2024,00:00:00,11842,12100,246,5466,2104,2390,170,0,5,26.26,18.9,100.93,,,,,,,
01-11-2024,01:00:00,11336,13100,1685,5234,1769,2429,176,0,0,25.97,18.85,100.91,,,,,,,
01-11-2024,02:00:00,11282,12450,1115,5228,1719,2430,176,0,0,25.75,18.84,100.9,,,,,,,
01-11-2024,03:00:00,11191,12200,964,5154,1702,2430,176,0,0,25.47,18.79,100.91,,,,,,,
01-11-2024,04:00:00,11152,11750,571,5131,1686,2430,176,0,0,25.25,18.71,100.95,,,,,,,
01-11-2024,05:00:00,11070,11400,315,5072,1657,2431,176,0,0,25.1,18.65,101.02,,,,,,,
01-11-2024,06:00:00,10959,11200,230,5087,1544,2431,176,0,0,25.09,18.83,101.12,,,,,,,
01-11-2024,07:00:00,10524,10630,101,4922,1318,2329,174,46,22,26.58,19.84,101.22,,,,,,,
01-11-2024,08:00:00,10425,10490,62,4790,1389,2220,175,132,5,28.26,19.78,101.29,,,,,,,
01-11-2024,09:00:00,10233,10280,45,4670,1259,2147,176,267,0,28.93,19.38,101.33,,,,,,,
01-11-2024,10:00:00,10302,10302,0,4735,1138,2109,176,431,0,29.55,19.65,101.32,,,,,,,
01-11-2024,11:00:00,10484,10484,0,4915,1208,2061,176,406,0,29.98,19.81,101.25,,,,,,,
01-11-2024,12:00:00,11199,11199,0,5033,1557,2217,176,496,0,30.08,19.73,101.15,Day Peak,,,,,,
01-11-2024,13:00:00,11806,11806,0,5212,1932,2262,174,506,0,30.13,19.77,101.04,,,,,,,
01-11-2024,14:00:00,11066,11066,0,4866,1614,2258,173,433,0,29.98,19.73,100.96,,,,,,,
01-11-2024,15:00:00,10970,10970,0,4986,1553,2257,173,282,2,29.54,20,100.92,,,,,,,
01-11-2024,16:00:00,10515,10515,0,5000,1270,2226,173,133,6,28.93,19.94,100.92,,,,,,,
01-11-2024,17:00:00,10190,10190,0,4822,1284,2178,174,14,7,27.74,20.22,100.96,,,,,,,
01-11-2024,18:00:00,12178,12178,0,5620,2295,2474,174,0,8,26.91,19.86,101.02,,,,,,,
01-11-2024,19:00:00,12302,12302,0,5568,2498,2479,175,0,10,26.39,19.48,101.1,Evening Peak,,,,,,
01-11-2024,20:00:00,12263,12263,0,5515,2503,2486,176,0,10,25.95,19.19,101.16,,,,,,,
01-11-2024,21:00:00,12301,12301,0,5403,2548,2509,126,0,3,25.48,18.9,101.18,,,,,,,
01-11-2024,22:00:00,12310,12310,0,5403,2549,2508,126,0,5,24.99,18.56,101.17,,,,,,,
01-11-2024,23:00:00,12222,12222,0,5487,2372,2511,126,0,9,24.54,18.21,101.16,,,,,,,
02-11-2024,00:00:00,11810,12200,372,5361,2191,2348,176,0,8,24.14,17.85,101.14,,,,,,,
02-11-2024,01:00:00,11306,11600,281,5504,1656,2250,176,0,7,23.74,17.47,101.12,,,,,,,
02-11-2024,02:00:00,11032,11250,208,5334,1558,2250,176,0,4,23.33,17.04,101.1,,,,,,,
02-11-2024,03:00:00,10839,10839,0,5215,1480,2253,176,0,7,22.95,16.65,101.11,,,,,,,
02-11-2024,04:00:00,10432,10432,0,5238,1048,2252,174,0,5,22.67,16.33,101.13,,,,,,,
02-11-2024,05:00:00,10211,10211,0,5225,851,2252,174,0,10,22.5,16.1,101.19,,,,,,,
02-11-2024,06:00:00,9970,9970,0,5190,790,2109,174,0,3,22.58,16.09,101.28,,,,,,,
02-11-2024,07:00:00,9984,9984,0,5183,789,2090,175,48,1,23.86,16.58,101.36,,,,,,,
02-11-2024,08:00:00,10087,10087,0,5089,874,2091,174,171,0,25.32,17.17,101.42,,,,,,,
02-11-2024,09:00:00,10171,10171,0,5017,896,2091,176,305,1,27.21,17.32,101.43,,,,,,,
02-11-2024,10:00:00,10216,10216,0,5129,765,2043,176,399,2,28.4,17.49,101.4,,,,,,,
02-11-2024,11:00:00,10739,10739,0,5429,899,2084,176,436,11,29.01,17.66,101.29,,,,,,,
